Survey,Year,Quarter,Ship,AphiaID,Species,LngtClass,Sex,Maturity,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10
BTS,2013,3,SOL2,127143,Pleuronectes platessa,35,F,-9,0,0,0,0,13,13,9,13,1,0,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,35,M,-9,0,0,0,1,4,3,5,3,2,1,1
BTS,2013,3,SOL2,127143,Pleuronectes platessa,36,F,-9,0,0,0,2,10,17,10,10,2,1,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,36,M,-9,0,0,0,1,1,6,2,5,2,0,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,37,F,-9,0,0,0,0,9,16,6,11,3,2,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,37,M,-9,0,0,0,0,0,2,3,0,0,2,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,38,F,-9,0,0,0,0,2,6,10,15,4,3,3
BTS,2013,3,SOL2,127143,Pleuronectes platessa,38,M,-9,0,0,0,0,0,1,0,0,1,0,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,39,F,-9,0,0,0,0,0,6,6,14,2,1,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,40,F,-9,0,0,0,0,0,3,5,7,2,0,4
BTS,2013,3,SOL2,127143,Pleuronectes platessa,40,M,-9,0,0,0,0,0,1,0,0,0,0,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,41,F,-9,0,0,0,0,0,2,4,9,3,2,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,42,F,-9,0,0,0,1,0,1,3,11,2,5,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,43,F,-9,0,0,0,0,0,0,1,2,1,2,1
BTS,2013,3,SOL2,127143,Pleuronectes platessa,44,F,-9,0,0,0,0,0,0,1,0,0,5,4
BTS,2013,3,SOL2,127143,Pleuronectes platessa,45,F,-9,0,0,0,0,0,0,0,1,1,2,1
BTS,2013,3,SOL2,127143,Pleuronectes platessa,46,F,-9,0,0,0,0,0,0,0,0,1,1,2
BTS,2013,3,SOL2,127143,Pleuronectes platessa,47,F,-9,0,0,0,0,0,0,0,0,1,0,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,48,F,-9,0,0,0,0,0,0,0,0,1,1,1
BTS,2013,3,SOL2,127143,Pleuronectes platessa,50,F,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,51,F,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,52,F,-9,0,0,0,0,0,0,0,0,0,2,1
BTS,2013,3,SOL2,127143,Pleuronectes platessa,53,F,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127143,Pleuronectes platessa,54,F,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,17,M,-9,0,4,2,0,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,18,M,-9,0,0,4,0,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,19,F,-9,0,2,0,0,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,19,M,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,20,F,-9,0,0,4,2,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,20,M,-9,0,0,6,2,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,21,F,-9,0,0,6,4,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,21,M,-9,0,0,2,12,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,22,F,-9,0,0,4,2,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,22,M,-9,0,0,4,2,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,23,F,-9,0,0,6,14,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,23,M,-9,0,0,4,4,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,24,F,-9,0,0,0,12,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,24,M,-9,0,0,4,4,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,25,F,-9,0,0,4,22,2,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,25,M,-9,0,0,0,2,2,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,26,F,-9,0,0,2,20,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,26,M,-9,0,0,0,0,0,2,0,2,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,27,F,-9,0,0,0,18,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,28,F,-9,0,0,0,14,2,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,29,F,-9,0,0,0,16,0,2,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,30,F,-9,0,0,0,6,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,31,F,-9,0,0,0,4,2,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,32,F,-9,0,0,0,0,0,0,0,0,0,2,0
BTS,2013,3,SOL2,127160,Solea solea,32,M,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,33,F,-9,0,0,0,0,0,0,2,2,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,33,M,-9,0,0,0,0,0,0,0,0,0,0,2
BTS,2013,3,SOL2,127160,Solea solea,34,F,-9,0,0,0,0,0,2,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,35,F,-9,0,0,0,0,2,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,37,F,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2013,3,SOL2,127160,Solea solea,40,F,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,135,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,145,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,152,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,153,M,-9,0,2,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,156,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,158,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,160,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,161,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,162,M,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,163,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,165,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,168,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,173,F,-9,0,2,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,173,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,174,M,-9,0,1,0,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,175,M,-9,0,0,2,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,176,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,177,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,178,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,179,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,179,M,-9,0,1,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,181,M,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,182,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,182,M,-9,0,0,0,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,183,M,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,185,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,186,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,186,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,187,M,-9,0,0,1,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,188,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,189,F,-9,0,1,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,190,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,190,M,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,191,M,-9,0,0,0,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,192,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,193,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,195,F,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,196,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,196,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,197,M,-9,0,0,1,0,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,198,F,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,198,M,-9,0,1,4,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,199,M,-9,0,0,0,0,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,200,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,201,M,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,202,M,-9,0,1,2,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,203,M,-9,0,0,4,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,204,M,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,205,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,206,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,206,M,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,207,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,207,M,-9,0,0,0,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,208,F,-9,0,0,0,1,0,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,208,M,-9,0,0,2,0,0,0,0,0,0,1,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,211,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,212,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,213,F,-9,0,0,1,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,213,M,-9,0,1,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,214,M,-9,0,0,1,0,0,0,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,215,F,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,215,M,-9,0,0,1,1,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,216,M,-9,0,0,2,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,217,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,218,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,218,M,-9,0,1,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,219,M,-9,0,0,0,1,0,2,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,220,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,220,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,221,F,-9,0,0,1,0,2,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,221,M,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,222,F,-9,0,0,0,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,222,M,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,223,F,-9,0,0,1,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,223,M,-9,0,0,2,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,224,M,-9,0,0,2,0,0,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,225,F,-9,0,0,0,0,0,0,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,226,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,227,M,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,228,F,-9,0,0,3,1,0,0,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,228,M,-9,0,0,3,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,229,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,230,F,-9,0,0,1,0,3,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,230,M,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,231,F,-9,0,0,2,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,231,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,232,F,-9,0,0,1,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,232,M,-9,0,0,0,3,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,233,M,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,234,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,234,M,-9,0,0,0,1,0,0,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,235,F,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,235,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,236,F,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,236,M,-9,0,0,0,1,2,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,237,F,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,237,M,-9,0,0,1,1,1,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,238,F,-9,0,0,0,1,1,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,238,M,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,239,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,240,F,-9,0,0,0,1,0,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,240,M,-9,0,0,0,0,0,1,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,242,F,-9,0,0,2,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,242,M,-9,0,0,1,1,0,0,0,0,0,1,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,243,F,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,243,M,-9,0,0,0,0,1,1,0,0,0,1,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,244,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,244,M,-9,0,0,0,0,0,2,0,0,0,0,1
BTS,2013,3,TRI2,127143,Pleuronectes platessa,245,F,-9,0,0,0,0,1,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,245,M,-9,0,0,1,4,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,246,F,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,247,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,247,M,-9,0,0,0,0,1,2,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,248,M,-9,0,0,1,3,3,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,249,F,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,250,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,250,M,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,251,F,-9,0,0,0,0,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,252,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,252,M,-9,0,0,0,0,0,0,1,0,1,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,253,F,-9,0,0,0,2,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,253,M,-9,0,0,0,2,1,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,254,F,-9,0,0,1,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,254,M,-9,0,0,0,0,0,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,255,F,-9,0,0,0,2,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,255,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,256,F,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,256,M,-9,0,0,0,2,0,3,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,257,F,-9,0,0,2,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,257,M,-9,0,0,0,2,0,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,258,F,-9,0,0,1,4,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,258,M,-9,0,0,0,2,1,1,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,259,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,259,M,-9,0,0,0,1,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,260,M,-9,0,0,0,1,3,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,261,F,-9,0,0,0,4,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,261,M,-9,0,0,0,0,0,0,0,0,1,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,262,M,-9,0,0,0,3,1,2,0,2,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,263,F,-9,0,0,1,1,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,263,M,-9,0,0,0,0,0,0,1,0,0,1,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,264,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,264,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,265,M,-9,0,0,0,0,1,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,266,M,-9,0,0,0,3,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,267,F,-9,0,0,0,0,3,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,267,M,-9,0,0,0,3,0,0,0,1,0,0,1
BTS,2013,3,TRI2,127143,Pleuronectes platessa,268,F,-9,0,0,0,2,1,1,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,268,M,-9,0,0,0,1,1,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,269,F,-9,0,0,0,1,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,270,F,-9,0,0,0,1,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,270,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,271,F,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,271,M,-9,0,0,0,0,0,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,272,F,-9,0,0,1,3,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,272,M,-9,0,0,0,0,2,1,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,273,F,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,273,M,-9,0,0,0,0,1,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,274,F,-9,0,0,0,0,0,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,274,M,-9,0,0,0,2,0,0,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,275,F,-9,0,0,0,2,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,275,M,-9,0,0,0,1,1,2,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,276,F,-9,0,0,1,3,0,2,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,276,M,-9,0,0,0,2,1,1,0,0,0,1,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,277,F,-9,0,0,0,3,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,277,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,278,F,-9,0,0,0,2,2,1,1,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,278,M,-9,0,0,0,1,0,2,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,279,F,-9,0,0,0,1,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,279,M,-9,0,0,0,0,0,0,1,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,280,F,-9,0,0,0,1,1,1,0,1,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,280,M,-9,0,0,0,1,3,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,281,F,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,281,M,-9,0,0,0,0,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,282,F,-9,0,0,0,5,0,1,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,282,M,-9,0,0,0,0,0,1,0,1,1,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,283,F,-9,0,0,2,1,0,1,0,0,1,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,283,M,-9,0,0,0,1,1,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,284,F,-9,0,0,0,1,1,0,0,0,0,0,1
BTS,2013,3,TRI2,127143,Pleuronectes platessa,284,M,-9,0,0,0,0,0,0,2,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,285,F,-9,0,0,0,2,1,0,1,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,285,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,286,F,-9,0,0,0,1,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,286,M,-9,0,0,0,0,0,2,1,0,1,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,287,M,-9,0,0,0,0,0,1,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,288,F,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,288,M,-9,0,0,0,1,3,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,289,M,-9,0,0,0,0,1,0,0,0,0,0,1
BTS,2013,3,TRI2,127143,Pleuronectes platessa,290,F,-9,0,0,0,4,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,290,M,-9,0,0,0,0,1,0,0,0,1,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,291,F,-9,0,0,0,2,1,0,0,0,0,0,0
BTS,2013,3,TRI2,127143,Pleuronectes platessa,292,F,-9,0,0,1,2,4,0,0,1,1,0,0
